ax,ay,az,aigx,aigy,aigz,rralpha,rrbeta,rrgamma,label
0.006662984985986942,0.0068865473609392045,0.008305571906053022,0.006628492623012626,0.006786411316870057,0.008305917695456374,0.04858492943346942,0.04013812885620913,0.05135548537444129,2.0
0.005644707688744711,0.0059617166645560046,0.006358579076120717,0.0057488879766281874,0.006039285986085376,0.00636022825740226,0.04582655625235402,0.043940152694486555,0.05285246670300652,2.0
0.006728149607051888,0.006520669274524141,0.007398826259856422,0.006780443701192568,0.0065376273518088284,0.007398988390385951,0.04566588456090501,0.047509679635746246,0.04968055670005019,2.0
0.00720246018395494,0.00606833739690758,0.006052490090025003,0.007209731725402126,0.0060819471608513495,0.006052452225197198,0.05007302983638963,0.0487415564802143,0.04359097504100762,2.0
0.0070140444384028605,0.006137655906480314,0.007737781952858316,0.006906701034295817,0.006116919074587433,0.0077374546641406266,0.04277846887380516,0.046244228236613796,0.05592018228997651,2.0
0.006468327867291149,0.007037377124645616,0.00732488290803768,0.006451320142762072,0.007054045527229717,0.007324541743079884,0.043878839858918585,0.04968286018177979,0.04516670180145641,2.0
0.006327910204296199,0.005859596246518947,0.006480582778605253,0.006340555679868372,0.005890437481367662,0.006481126009599147,0.04909670881576018,0.0481597001992555,0.04141171759197603,2.0
0.0065959671735226445,0.006252158244276098,0.006382707342974828,0.006634483403821699,0.006256321610741451,0.006382691915929515,0.05295018521055618,0.03905171819085649,0.05252226858520297,2.0
0.006462636454368241,0.00730504695524057,0.007306353202881004,0.006427608150159528,0.007295149180475324,0.007307526393771006,0.04848527660002878,0.046058856445911595,0.041795531093940276,2.0
0.005691700452631051,0.005281676410892185,0.005685829496837123,0.005720340446300339,0.005252905229077611,0.005685037235618177,0.04582264330855795,0.04011874263410836,0.0455687177952142,2.0
0.0054947369601432774,0.0068565965486567645,0.00662989028100801,0.00547262538580229,0.006858614330598772,0.006630890510975621,0.048758725850105225,0.041271732526020635,0.04133612672015276,2.0
0.005368460394569125,0.006467464880771174,0.006421920261197083,0.005359206938614803,0.006483655704201366,0.006421356253507023,0.052909194953051436,0.04641696960517394,0.04144033710006644,2.0
0.005990938355379163,0.006436242834045139,0.00688290581157074,0.005953743448322841,0.006444876469177959,0.0068829005533819826,0.0584451482241429,0.0399038392848224,0.050987717655417826,2.0
0.005701675186403481,0.006295752906376656,0.007632861077707442,0.00578040554040141,0.006299495283981552,0.007633887797067935,0.04062579455924875,0.043114673764667946,0.04812401928810535,2.0
0.005404298278518941,0.007859693569723237,0.007044741286129936,0.005424553311482186,0.007842803249818077,0.007044692622752413,0.046319963272493,0.041425503511598905,0.0474333693626782,2.0
0.005760094970593622,0.006478248684550944,0.007417433488986541,0.005744630976219165,0.006455056727172999,0.0074176004780233005,0.05284666607385413,0.044619518483230126,0.046267797777286915,2.0
0.006907868872801742,0.004643102362419708,0.006573804141484659,0.006955784634655894,0.004631315514263785,0.006573541084428884,0.04451231909202256,0.04070719026322022,0.0449609334926973,2.0
0.006268564202117073,0.006611508534623616,0.007407462006222904,0.0062763100239267185,0.006604851269879093,0.007407426284288492,0.0472806477354475,0.04033365550705446,0.044570386986918904,2.0
0.006222999551779879,0.005729920401579526,0.006078540947990154,0.006161147477026937,0.005688259853315623,0.006077240417579058,0.04823936571809376,0.03870357050214142,0.05710686068865877,2.0
0.006137164676008589,0.007208584363764745,0.007979638029350715,0.0061335010394963215,0.007245862543549146,0.007979539870827525,0.05211295130845386,0.03846070228971648,0.04788070074578737,2.0
0.005573898883532024,0.005659409989541257,0.00706965992368225,0.0055260992670175925,0.005545985779123688,0.007070661368177812,0.05031355366591399,0.04370293318933726,0.047599107748114974,2.0
0.0063190239939341095,0.005793081995730467,0.006574923587152374,0.006240613556416789,0.005787842780881767,0.006574126361082724,0.05648179472346161,0.043465397423571785,0.053978122870174026,2.0
0.005440508428549834,0.007309188468411036,0.00743373394876282,0.005378552068083995,0.007330165730113083,0.007436282019497578,0.05482320702767332,0.0418082924991869,0.03295446780668389,2.0
0.006587312970359913,0.006679448008050704,0.005359083535069182,0.006596362964529876,0.006675720333361355,0.00536035889220349,0.053964582082223565,0.04561736076395761,0.04103900006485664,2.0
0.0066989499928011694,0.005990779119496048,0.006463536276569321,0.0066536666196981755,0.005971560830978019,0.006463277392751888,0.05279110402492432,0.04060460151861858,0.05321991629296812,2.0
0.007218908331124523,0.006378758264653892,0.007128698861136239,0.007234332910059947,0.006367768881187301,0.007129400215699269,0.04484067979747895,0.04271068777695197,0.04006446847428872,2.0
0.006798471367150519,0.005879779069614986,0.0060488917006235625,0.006772381245017316,0.005893760507002694,0.006053657114566196,0.04687376676555891,0.03712961956807456,0.04354227488569223,2.0
0.006646214758369202,0.0060528433247434175,0.006660624101269982,0.006650796630190051,0.006047476611356079,0.0066611581002697815,0.04871984636496136,0.04755445206968562,0.04658918778051036,2.0
0.006345538425599413,0.006065155752998119,0.007206862458738813,0.006363488595324849,0.006053051020875608,0.007207161474182954,0.05163994053821321,0.0452926873628526,0.042951354140043085,2.0
0.005541472073216843,0.006077927876573981,0.006817991429290461,0.005546671186294217,0.006048360877432008,0.006818511238755191,0.04842156804710419,0.039741326763492985,0.042371795808188804,2.0
0.005391593459624377,0.005750108863831803,0.006562251472117091,0.005369048316563127,0.00577174653771715,0.0065623381298235035,0.04886283893204037,0.049046494734733874,0.042655002395738176,2.0
0.005342526888858003,0.0066938138771389585,0.007352937039374383,0.005326890918228879,0.00657738943709762,0.007353816607780215,0.04705605597327918,0.0504114797621636,0.05140926737033545,2.0
0.005852042740742869,0.0068897770381868865,0.006464491912850582,0.005821395622342596,0.006865101211697802,0.006464227837296994,0.0523770731799624,0.03905480220245888,0.04760902480631761,2.0
0.005649506763365682,0.005738731107939526,0.006590721440104592,0.005620504659317198,0.005788463119646347,0.0065911702497628,0.052934595537268814,0.040614064574821036,0.048290477802424236,2.0
0.006145200128166938,0.007155597464110105,0.007320707503962707,0.006163298410639002,0.007118480365194252,0.007320110434642198,0.04461099666106134,0.04703196780703578,0.03901462950931447,2.0
0.007629998569165182,0.005985676802694232,0.007152259406084834,0.007577215196939333,0.005983952995287742,0.007153198256080717,0.04859110078689079,0.04057614243267623,0.0494842522127002,2.0
0.005678303960048437,0.006332481489312306,0.00778999672417466,0.005656397815546086,0.006197556645181117,0.007788823658080399,0.054399011072542476,0.042819430475452315,0.041501343576026355,2.0
0.006137913964388198,0.0055451624518631235,0.0069460075313028434,0.00605429826477797,0.005552696438307232,0.006945976805226593,0.05115614132107604,0.04197034072447638,0.05177465317260085,2.0
0.006804472473671633,0.006816963238641152,0.005179051566755988,0.006785007148948951,0.00679366919556521,0.00517643132279761,0.04737896312100696,0.0378238672509952,0.04405946387148574,2.0
0.006907823200213076,0.006566472852557241,0.006925828092053884,0.006838969736328573,0.006467475633602448,0.006925521717200894,0.04085334693469599,0.03973126044191025,0.04990498310006318,2.0
0.006508976367612572,0.00590003476577872,0.008157560552916845,0.006504222484748598,0.005917793823189819,0.008158341337695942,0.04609227916124452,0.04443822263702315,0.04732647033229586,2.0
0.005885896332831374,0.005498615390753417,0.007206820529835126,0.005839835101643437,0.005515631048010538,0.007206523777370805,0.053782743947510335,0.0459554669823487,0.040876725165333944,2.0
0.006483725864616314,0.006013692965551816,0.00749373481786268,0.006529209642906256,0.0060465624609651976,0.0074926262756421285,0.050148223753618305,0.03644870843196546,0.04647026564109263,2.0
0.006302611314836362,0.0055417872475786,0.005790551637984477,0.006325725687666822,0.005538333747628351,0.005790555837790875,0.04190346540522454,0.04446209628955021,0.04980290711032993,2.0
0.00444741797295963,0.006112201442832305,0.007235329725552186,0.004594231571437336,0.006161497432455452,0.0072353852204874594,0.05100659622690215,0.04516288528689513,0.048685471625843454,2.0
0.006145740239362217,0.0053110846009003995,0.008043414533127362,0.006111057925845624,0.005231696818459302,0.008041602851404955,0.052585791117285605,0.0412291340823819,0.043336399590088136,2.0
0.005500896684551378,0.0059497482568085175,0.006333136782373307,0.005538255855215971,0.005960224308909903,0.0063330877704959885,0.0475724189426904,0.03524991320870863,0.04413696537441895,2.0
0.006461593974041904,0.005594270291889317,0.007252841724919584,0.006390546871344225,0.005616040624909873,0.0072529931741014434,0.05152607248780637,0.043695620337133,0.053882568865630524,2.0
0.006814636676099563,0.006379922299621151,0.006848310786505618,0.0068038277072550064,0.0063096162858910535,0.006848220705204589,0.04455109946351921,0.043818541495043876,0.04199538951125034,2.0
0.00567965785933066,0.0058393158007749415,0.006759888672114258,0.005665391840053166,0.005769420247246824,0.006759866788025689,0.053325575027256766,0.04467303845379052,0.04581768664675531,2.0
0.0060567114023814305,0.005622636362794907,0.00726579572317407,0.006073690139176308,0.005622700807107723,0.007264279647256595,0.049220020854909986,0.04813505391241715,0.048086000966321193,2.0
0.007049140283495835,0.006578573465195155,0.006297847389190264,0.007045901136989826,0.006565065048232693,0.006299394713306136,0.05625306171513509,0.03904341339976271,0.043851612138554576,2.0
0.006496885489423717,0.006356664462509497,0.007345111808207828,0.006437378873798803,0.006399294187953199,0.007346453785799793,0.06070237317342697,0.04652409887824649,0.04252507734172982,2.0
0.005579232566493304,0.006834203266388313,0.007076484510267248,0.005560206179399283,0.00683777145223161,0.007076505008972096,0.05080381306653251,0.047654862071785,0.04314265182727916,2.0
0.007529016872367186,0.0062823134591949055,0.006729878736780017,0.007484420942160957,0.0062488507865910295,0.0067303021742831075,0.043719057643826706,0.04416047981946419,0.04461837637106496,2.0
0.005578412789702911,0.0062025413809005,0.007535542173131557,0.00557219955033198,0.006185653553348142,0.007536480017636546,0.04943169781181209,0.04405465053385429,0.03842610186178936,2.0
0.006577172533818595,0.005879046185826741,0.006134407809879895,0.006572385309411107,0.005837689381812767,0.006133840513461583,0.05147708232583048,0.04239286413545285,0.04991468774723491,2.0
0.00626409156564691,0.00503338247686417,0.007043443629878652,0.0062644961253116365,0.00499416308865877,0.007044249545343387,0.046991327671619836,0.0400477142590837,0.044117001181144574,2.0
0.006339777223605848,0.005762237128445011,0.007821119281311694,0.006310105320540033,0.005736636782232841,0.00782163761571093,0.04610185851052417,0.04663677249219901,0.04434709333441612,2.0
0.006053002882188542,0.005830673509092412,0.006317250294250452,0.0060275048477412795,0.005818516745575581,0.006316036191215731,0.04204652571418472,0.05761104435635438,0.05347898738909274,2.0
0.0064198076015976055,0.006858469377858267,0.006435675948428873,0.006466112622638801,0.006926182492711293,0.006435069890563109,0.046669424518505115,0.048288202191026725,0.05097149814771098,2.0
0.006064261373616919,0.007605720147234231,0.005534984138225498,0.006039987142595817,0.007621534181942517,0.005534354368372832,0.05169595504526276,0.04774262734221249,0.03882627388412822,2.0
0.005752909102279775,0.006126839300552744,0.006367647707183588,0.005704621720919809,0.006141349690214092,0.00636974759319404,0.05400150937291617,0.04281426586483287,0.04677548215619291,2.0
0.006188663634082484,0.006208008425123466,0.007342719580362775,0.006180683635217811,0.006181889879737714,0.007344580497944537,0.04710571682643754,0.050125739022658766,0.046888619374685726,2.0
0.006340612649464018,0.005243726690610804,0.006940780847485729,0.006445912563547131,0.005273325725055249,0.006942076203116142,0.04829486484486609,0.04646064488005705,0.047906148194414425,2.0
0.006346208028095917,0.00626530735091594,0.007445563256668092,0.006372505290342865,0.006190196796110469,0.007444644285793612,0.05156730597344866,0.042960846103217674,0.045289405352531245,2.0
0.006088052226717988,0.005972888168090386,0.005878570581467172,0.006057612913360482,0.0059893664594984465,0.005878021576588066,0.05129461703793119,0.0521408317011149,0.04741572185013847,2.0
0.006580081633425903,0.006302225656579794,0.006679812492743448,0.006536089998014433,0.006323559211111459,0.006680087531540124,0.0536302870911461,0.038209201474156865,0.05160331282545894,2.0
0.005991345736442676,0.006462722297822744,0.007130086041217061,0.005951351269361449,0.00646742753712125,0.007129037876313674,0.05142138640195157,0.041269295302704616,0.039337657617871495,2.0
0.006237246234276692,0.0055821153024633325,0.006356914996537799,0.006165688533566163,0.005600091277452604,0.0063566115110251205,0.04810329165778658,0.03875833144439557,0.044308996671731375,2.0
0.006319959143477905,0.0063555168957945595,0.007068137015678306,0.006322928623393098,0.006411708377735671,0.007067938083375154,0.0394267801936336,0.04877690186435302,0.04812681955704848,2.0
0.007070421718816756,0.006685842917012131,0.006738455579903292,0.0070437573364630565,0.00665229188330973,0.0067405546619655815,0.049681971948974765,0.050366910481297836,0.04310743399430348,2.0
0.005545815696589371,0.007152986969464005,0.0077334050634511155,0.0056286870104668525,0.007090142403326711,0.00773427901335058,0.052064658548970265,0.038556369483900586,0.04876055942621621,2.0
0.0063837194157376894,0.006047870549514778,0.006959241303591662,0.0063969352668658075,0.006032756091624251,0.0069593409952649855,0.04692169144226519,0.04556778350615408,0.04598096779242503,2.0
0.005194625053928554,0.0058610176995646125,0.007398426132170917,0.005234294335249684,0.005821869617987603,0.007397389438833767,0.05006870480614922,0.045245676113122135,0.048246637840497306,2.0
0.0065785853296821415,0.0061211793303953205,0.007532425217406529,0.006579908788968579,0.006129998413493333,0.007532204739360218,0.05859210632006092,0.04202966680486711,0.041618482975155344,2.0
0.0057556637068361316,0.00682039461677764,0.0070009600704648844,0.00573296211947012,0.006825943157344687,0.007000210539347498,0.04658576694670162,0.0518424902457317,0.05164972965597467,2.0
0.005687136252596243,0.005791695268757624,0.007929707344348651,0.0056679857325294,0.00576713132574883,0.007929143974991613,0.062065255613476276,0.039327076895456635,0.04748869211046364,2.0
0.006321911284619343,0.006528685788333266,0.00730636480785038,0.006320134391710723,0.006537496210386806,0.0073054709612191075,0.050826419063622036,0.03942098960835046,0.052276968430179704,2.0
0.006322812042172616,0.006763332960265274,0.006749179935916526,0.0063065750091649,0.006772888343999999,0.006749658473632274,0.06325554322927762,0.0489891290661309,0.03894051843771856,2.0
0.006520643166713448,0.005874788787231767,0.006532493841394808,0.006534156239140097,0.005811204275014928,0.006532781720697366,0.047428116650553714,0.038052760959582675,0.040895421909475274,2.0
0.006830497693596078,0.006827177296021782,0.006075181769431028,0.006832794874357997,0.006815615497521214,0.006075394015287641,0.042332857775611805,0.04517731098460209,0.04169626667988722,2.0
0.005942270503917694,0.006845984421938794,0.007539826095148771,0.005967887433916461,0.006828086043230242,0.007539230778555664,0.057655765400802944,0.04137593592249351,0.050903986996090306,2.0
0.006805569082894802,0.006767743242823336,0.007256015225874828,0.006811337317845827,0.0067137826892555725,0.007257352076132256,0.052147895560874784,0.04773152791194432,0.04882404166040713,2.0
0.005668317506092614,0.005364533994766258,0.00590080055476145,0.005597784810537193,0.005162712872078129,0.005904912119552365,0.05541169052164781,0.04959656877010655,0.04410650867004491,2.0
0.007234912985906189,0.007238351868695205,0.006429322712454392,0.007117020119325167,0.007175132384333446,0.006430198337100064,0.05150563977149517,0.04346047189745842,0.04975770619392017,2.0
0.006262385056085133,0.005975615140957438,0.007570491939851949,0.006213432249369614,0.005979231449719268,0.007569928474759854,0.056694920091218015,0.041869093213061426,0.04265448112429763,2.0
0.006578316780931667,0.006045318255072292,0.006221021169103199,0.006581471790696552,0.00601985099907034,0.006219231725153556,0.047707215191337006,0.04231027555918879,0.04766255481060839,2.0
0.006321661085378205,0.006062070396385837,0.007475935906573872,0.006241183627489859,0.006047851863406645,0.007474045250540991,0.0417050102782819,0.04319310834854772,0.04806571755551222,2.0
0.006011950066236777,0.007281515181822193,0.009474798265665921,0.006092178660420856,0.007271749080686802,0.009475941407058633,0.04825370013312056,0.03688148482503879,0.051715807232112505,2.0
0.006547609889724559,0.006708867045331591,0.0057302452396450695,0.006503556352161941,0.006698656588516486,0.005729672613663806,0.046576578486346866,0.04358176680243615,0.04258754314660638,2.0
0.005527239644608576,0.005672780312419802,0.006443260005842591,0.005509253226986602,0.005649154710027047,0.006443698166904307,0.046151667523085145,0.04971620661710053,0.043518436515260675,2.0
0.007203569902748014,0.005808516086888566,0.007506734553920931,0.007206921252268568,0.005760503097939525,0.007506490320857545,0.05103841708000829,0.04333802362790474,0.04037917758056309,2.0
0.0054999146510944,0.0070670973576621,0.007305741995175587,0.005516407679729815,0.007054141596453038,0.0073064565124913786,0.05146100111755886,0.042501893645425115,0.04832748092430148,2.0
0.00675780862765477,0.006624843237413581,0.00685777864297292,0.006714861631837791,0.006548467143340617,0.0068576707226751694,0.04583748372593237,0.04723582165945775,0.049381537572481815,2.0
0.005618048473408605,0.006310609873704272,0.0062319345442299725,0.005684332033666187,0.006296791159269659,0.0062322628651721185,0.04801400484368362,0.04355405987842005,0.04352823489333382,2.0
0.00593868857294667,0.006064387745795571,0.0067779126999199186,0.0060151320426968715,0.0060301963910688585,0.006777232955257563,0.0488871821698766,0.039833922571901124,0.04502774269763251,2.0
0.005824726324368243,0.006144397420538335,0.006917189664337256,0.005848520338687111,0.006137009242111387,0.006916182007814859,0.05360637581666703,0.04850081870981982,0.04655965520437329,2.0
0.005609627532531251,0.005831074827435761,0.006696030877232826,0.005643287686715262,0.005792632823273341,0.006696086883342419,0.05046269221515287,0.04557009573827232,0.04886373418719901,2.0
0.0072042687948907355,0.006257928150444034,0.006410207267749339,0.0071772765360778095,0.006220375751668277,0.006411572431784666,0.04957983295993582,0.044709621187733715,0.05061167521755966,2.0
0.0071230323667383355,0.006755819391439052,0.007129909157232964,0.007151117421953728,0.006788486148442531,0.007130181570253988,0.06259323828987257,0.04913376886939676,0.05203989277367005,2.0
0.005368950418282631,0.005921271559776403,0.006765451256700814,0.005326645335868024,0.005936512482660027,0.006764320306926564,0.052735514777240096,0.043407876918496895,0.04741078338074189,2.0
0.005902174565513304,0.005621861581188151,0.007135049175764982,0.005896080807650633,0.005571090109691482,0.007137430408842947,0.050311596389440154,0.03986143373015209,0.04384513165122609,2.0
0.005997337811958739,0.006865480470642431,0.0060114002460494,0.0060788175853095545,0.006787963356843606,0.006012479547633435,0.05014182785312028,0.04349279384201682,0.05075704951984774,2.0
0.005855453836732376,0.006486618850849768,0.006733027935453895,0.005818405648706895,0.006511132924441591,0.006732250263633796,0.0517572951611925,0.040268238271071156,0.038520935929155224,2.0
0.005833615446774481,0.00688768900441812,0.007398556668207663,0.005818195360530955,0.006830137599012626,0.007399236787878106,0.05050475913049326,0.03924648608622814,0.04939467534732547,2.0
0.006025956260239823,0.005688675294513833,0.0070894396935324185,0.006028678658726444,0.005657087343801103,0.007089066110860131,0.04711255088677201,0.03631766878765629,0.04512918258787998,2.0
0.006306238743191273,0.00477693155670823,0.007620425517564153,0.006333570657588227,0.00482832258108736,0.007622262009543639,0.05148146284808856,0.03763001608147975,0.04982372610293278,2.0
0.006543947830072744,0.00611540794580704,0.006917026946038662,0.006494461226648987,0.0060536668892504555,0.006916418790066926,0.05411100641144276,0.046023314885691544,0.04006978964915853,2.0
0.0060150889477907695,0.006177258065098748,0.006466348837233726,0.006026540997165083,0.006055067133655007,0.006466913412719751,0.043407151387784844,0.04388274738984833,0.04054341162212289,2.0
0.006532900404451073,0.006304553494527697,0.006832923084969305,0.006517994275907291,0.006316877639151424,0.006832266467312575,0.05560540391561404,0.045881253436368535,0.04622258257183037,2.0
0.006171131355248048,0.006045018099811715,0.006494330184414686,0.006259700982195023,0.006041200308475295,0.00649503983210464,0.04995297676406632,0.05313041809739699,0.05002372753898257,2.0
0.007198579887075947,0.0059362519194543365,0.007780971626877282,0.007157593278688341,0.0059341623516156045,0.007781804246218943,0.045036480781801745,0.04342274935079419,0.045507569973364914,2.0
0.006455194297242427,0.00673011810643664,0.007554820253973869,0.006429490861569091,0.006751094665257037,0.007555215460195201,0.051850721531084325,0.03734005740499641,0.043930411464393845,2.0
0.007172026578436339,0.006076726372970464,0.006652750574574507,0.007035677032179984,0.006101694117530549,0.006653333013796885,0.05638115445579007,0.03839349511276902,0.049468580659871135,2.0
0.005346015889481492,0.005764602934564985,0.00649565875972337,0.0053337061574659055,0.005763775460887361,0.006495017177663574,0.0539583160882779,0.03919236498755572,0.03706347305980351,2.0
0.006589644975303665,0.006299062654253945,0.007067577491385199,0.006591503304475601,0.006316238178373003,0.00706754999685257,0.05398032182270688,0.03798684181386214,0.04289529328504686,2.0
0.0061091526990061495,0.0062785835352553426,0.006742733833082385,0.006103777791922633,0.006208698221502065,0.006742984664687773,0.05087640469990135,0.038182881851108845,0.049760928645829615,2.0
0.006265046554252556,0.005868298436329847,0.006391964612985567,0.006341851377344219,0.005883470276911134,0.006390956027924577,0.05486754636931481,0.04427020716711338,0.04592598984910074,2.0
0.005961500584161193,0.005255631768072959,0.006730835146432344,0.005979601632077366,0.005252628307229264,0.0067313015380926315,0.04252330375702879,0.043947555802147986,0.04872812589012292,2.0
0.0056012817252468535,0.00630766834044896,0.006951647790346951,0.005586472467434569,0.006221548198257568,0.006952411098329144,0.04779339010674466,0.03942399608132235,0.04662219374299666,2.0
0.006717058665321729,0.005848757175031378,0.007160011012619903,0.006722271378700314,0.005864913970929461,0.007159622158163054,0.05182586288847451,0.05039916729719774,0.052464222667987725,2.0
0.0061972414967611964,0.0053908255659161275,0.006155314487892518,0.006218007528963992,0.005408118170916496,0.006155323364885072,0.04734709067455489,0.04375380259210771,0.050750487087030345,2.0
0.006909297101773896,0.006255377209528157,0.007028794739363417,0.006921094535864946,0.006346496620343071,0.007028187207201541,0.05350745487305538,0.041615380399254234,0.04969099630723943,2.0
0.005848741593372449,0.0064288568436670565,0.00818282138327817,0.005860413744007977,0.00641746367006523,0.008184426660436587,0.043402324553840355,0.0517598617906945,0.048816811407124024,2.0
0.006761716432591769,0.006741072181390562,0.006890018475234534,0.0067139811088469436,0.00671284617512287,0.006890500300643361,0.04995291877440332,0.04216876114058331,0.05381387256088666,2.0
0.005738608859366751,0.006893752192165829,0.00739669294786839,0.005743583536783958,0.006890200998513849,0.007396779302655649,0.04485423035371198,0.046699062449368375,0.050181622885461415,2.0
0.006657946100604849,0.005360377320075861,0.007835126389597684,0.006645088571324972,0.005357925409605104,0.007834950471339825,0.05244189518530467,0.04756776224176306,0.055540657974077534,2.0
0.005708828593768279,0.0050862794847789635,0.007268886515912978,0.0057124327714302035,0.005019525615208678,0.007268887524870712,0.045768431219006124,0.04652374222886077,0.037047933192039785,2.0
0.00680859534406805,0.006013064720888511,0.006797049279385819,0.0068015655151212,0.005879738908089193,0.006796589138383134,0.047522707575939384,0.04664941183432714,0.04104219823107213,2.0
0.00596976008042874,0.0067968318924113555,0.006241763229602856,0.005988519231689172,0.006746463250414327,0.006241175101834525,0.05046707408317438,0.03768098318878645,0.044025540872346156,2.0
0.006396049436229189,0.006033368633233834,0.006031080405331315,0.0063849549568985005,0.006014165899355923,0.006031967667473462,0.05292314552100378,0.0479523338357523,0.045390886327973036,2.0
0.006213602806999689,0.005861568110502815,0.006491417494506826,0.006207008679504574,0.005998700757422559,0.0064932373396714566,0.05034554986298843,0.04671304028848185,0.04203909135181015,2.0
0.005328271685044023,0.006307920483904946,0.008106004189911937,0.005266794353767251,0.006308138144918915,0.00810636005128971,0.04709761958864774,0.04280351430656427,0.041619783127755126,2.0
0.007207182366861082,0.007385672567525232,0.007207814887009513,0.007188633824837102,0.007404234832615844,0.007206724913639097,0.05193588407157385,0.04331908738951728,0.03991967334335067,2.0
0.0065879721661489974,0.006185122886837966,0.007140116299227751,0.006649709218656198,0.006105472595233134,0.0071393982013651805,0.05143071619931565,0.045368142286512286,0.04987183851041732,2.0
0.006480267712520143,0.005574068237808829,0.006358690908119678,0.006452594387974059,0.005567463718279303,0.006357591921328469,0.05889667339867212,0.03991748159451481,0.05105740724274081,2.0
0.006444983097226719,0.0068233131220073965,0.005673825973528968,0.006473496397674691,0.006844314185749572,0.005673342207056288,0.04962972823446055,0.04187116811479235,0.04845364620412489,2.0
0.006338104988549398,0.005842940401182159,0.007229512308348548,0.006346548278613174,0.005826810980702651,0.007229234007553795,0.0564212583533229,0.03788942947349006,0.04193971767581823,2.0
0.005495294006668727,0.006697063423418895,0.006299798657538283,0.005543623424626496,0.006678231406866142,0.006299831356167976,0.04459029041021963,0.045611433300226205,0.04490622774762636,2.0
0.005531258976708811,0.0054082219610592595,0.005849483439602893,0.005583320546586672,0.005393038577432627,0.0058491595757329306,0.05285354638569725,0.048446613404206834,0.053248956210662994,2.0
0.00498393112780708,0.005534043408918236,0.006298012448932371,0.004972555868550266,0.005519959786940084,0.006298117844651392,0.04406655682507577,0.04853379074803103,0.04081589222764491,2.0
0.006076386827803175,0.006633247662895967,0.007128192558209036,0.006072953994195713,0.00663540533545266,0.007128757477905727,0.04381002633145969,0.0425450370360235,0.04306142796961964,2.0
0.0048440578908902085,0.0072039568047881485,0.006457971385994987,0.004792632143044881,0.007084555080501597,0.006457346632609316,0.05194075249572231,0.0435892971823364,0.05348936766738849,2.0
0.006206213947126597,0.005472766087941147,0.007630717930139847,0.006250273707321127,0.005435675478918698,0.0076334676244832235,0.05366347441121206,0.044843964447025826,0.04462503762862954,2.0
0.006428282537798644,0.005911915513506284,0.007446988458527385,0.006427690963047399,0.005928698682471811,0.007447416890805008,0.061986609141621345,0.04963880769026436,0.04483539938987243,2.0
