ax,ay,az,aigx,aigy,aigz,rralpha,rrbeta,rrgamma
0.09953641545969012,0.05130136981454698,0.13016589975468515,0.1764012071476946,0.05880998277161034,0.13499257309362475,2.121748523350303,3.0303460663427257,1.5165445722739317
0.06381131099544579,0.03856835081409039,0.10477661626024026,0.1164007864114009,0.037003528325849425,0.12489556132781478,1.7624490526486698,1.506544966716233,1.6603247166700001
0.08016791445003439,0.04056486330393095,0.12267744644833863,0.08835102809430016,0.0393626596691244,0.126588202172205,1.7423656516666222,1.5559008182881362,1.51966297733487
0.06501586145853774,0.03129596865833489,0.09610490299673059,0.06813890133385396,0.03110506023377418,0.10147850589927977,1.5536469835077928,1.6745948517623457,0.715942083785521
0.06945572808032768,0.03778421027616978,0.09665402629866143,0.07359649524951589,0.03766391099146994,0.10008124136987173,1.326410453241946,1.1306204532576807,0.9165147086546398
0.0588619562436764,0.03242010474621586,0.08988349804563221,0.06007034676847526,0.03245667687608338,0.09348692579942926,1.1800685530137136,1.2422571354668395,0.6704950237168181
0.04677014070167139,0.029031235663740638,0.08674551414187566,0.04742412896344024,0.02908446456381744,0.09015913794307956,1.1390674987673906,1.2971890645612418,0.5480936323287751
0.05399438266540126,0.028927484482085524,0.08062907977735799,0.05677961471086127,0.030111398708350272,0.08372487443154245,1.0730855094184037,1.0166920715144276,0.569731182506776
0.04622762772753328,0.022441061357063485,0.07983029054344383,0.04750979451247067,0.02455011963956973,0.08573807752724659,1.0178048265251498,1.0363164099446442,0.42819744896140005
0.05318747366685775,0.02794135505718102,0.07818905851916759,0.056393036995061,0.029203038419343196,0.08549046676806517,1.0179768926349446,1.126019065911598,0.5812365218395007
0.06467600204338304,0.028540212007765273,0.10000728895088652,0.06554612924677372,0.02889157640112858,0.10466192377348933,1.3820612761710869,1.4470872422019743,0.703119049481326
0.04982171226513098,0.026961005347030748,0.07581738398323398,0.050670105786648004,0.026591596548284635,0.07797194437749935,1.065499423862457,0.9174651865453809,0.5309229675646221
0.04710006564537591,0.02368367729168832,0.07759018165795015,0.04808039413243292,0.023586451482356566,0.07992879185400721,1.0768440423985746,0.9876037020580811,0.5290827242439327
0.04404697924842557,0.02204438593968628,0.08324084314533126,0.04458057367000055,0.022716559550148226,0.08668763827578205,1.0969412055341123,1.0431571141789318,0.5194440515655996
0.04258908915232159,0.021366764789007807,0.060916197224217206,0.04388846532360171,0.02209672793338774,0.06366190334681317,0.7439499733033205,0.7819265424676819,0.47437973971714936
0.06030139527587423,0.030008332609879076,0.08951430982017508,0.061662207879095064,0.03047313848899775,0.09322686282062057,1.1229819655164834,1.2541464477684194,0.6409865263952418
0.04530706302943599,0.021345939699922635,0.08124953485557797,0.04730097593623256,0.022277263876928362,0.0873402670170803,1.027880626654719,0.916356658858312,0.48041638237586826
0.0454695230043364,0.025669586053935312,0.06340729147838767,0.04565985046864618,0.025184023208208346,0.06638111290813828,0.9063344130611409,1.0337700866728219,0.5367191166245977
0.04764024881964358,0.02395973635702233,0.08650173981567365,0.04810963163328275,0.02350311562339495,0.08890674343930688,1.1275977074584018,1.1547890794082927,0.5172981489116022
0.04331661401739276,0.02330410363672941,0.0593317994193906,0.04465225950825749,0.023564767771818658,0.06142659559338547,0.6999122416395069,0.7555242314329118,0.4286014070238714
0.03919994269243362,0.020417426932460944,0.057782671588354345,0.040643704211493305,0.020844652180357814,0.06062126275258367,0.6117040769836619,0.7236335458596632,0.38906240988985274
0.03941860345065709,0.025173501546662248,0.06854305645448804,0.04000344688494372,0.026529775494036668,0.07539994952406562,0.8618978862322968,0.757322025820368,0.4602361877812228
0.03274521034938726,0.020175625619725246,0.047953864732820685,0.03351818034017087,0.020057954965499045,0.049199589081681046,0.6293168609289908,0.7708132841953745,0.35937480374518066
0.04368020244656555,0.024180973567256764,0.06481377699997799,0.044508865451372226,0.024011043910047308,0.06689169493256489,0.8454457304970514,0.8219405223007034,0.49012350749654476
0.04456314924567992,0.01787235343898483,0.05823616391261344,0.04581304592338903,0.017876211689703797,0.0595977927801614,0.8565000654605052,0.8565113130287427,0.5065299864192764
0.045754345847339346,0.028273061873856767,0.0668712089995845,0.04636858587176214,0.0288170375172565,0.07081200526040292,0.9002625069638641,0.8815881598590415,0.5437865371418916
0.04144864771111797,0.024442956139366215,0.08143991580823562,0.04202405933570616,0.024899501151465907,0.08490203556855967,0.8872439106247481,0.7411902471069898,0.4470889007674066
0.04760728453436689,0.025383697178097436,0.0918081076752952,0.04841885010092761,0.02576106606438866,0.0938801276714982,1.112471273118097,1.068056939807096,0.5211982639250888
0.05315925150730022,0.021733287467248362,0.0849258209452228,0.05408570792378015,0.022005246230190966,0.0873392505572507,1.0165571170703216,1.1272258131406696,0.49647713236544616
0.03979956776537709,0.01990331327624004,0.05356153969066578,0.04082309078958102,0.02005090870936663,0.05477824413357444,0.6245890617105108,0.5311411738515608,0.45923200206359993
0.03691881466150541,0.016965775614906038,0.054270015968689155,0.03803831699633009,0.017153613078098887,0.055459358473052965,0.6333605975000371,0.6850157784355269,0.39201123774693236
0.03013463386101232,0.019491534121222218,0.05445968115094291,0.031367679797467636,0.019977460065249492,0.056383778740055145,0.608270316626436,0.594271854111376,0.35230360552040996
0.04819777005153152,0.024291107475042328,0.07121931545751155,0.04946800723673347,0.024391500151767033,0.07322547608333696,0.8133736693154563,0.8075902903186546,0.5034867021106677
0.0430231613407554,0.021837050729981232,0.0591840964662252,0.04417956581567159,0.02190129139735921,0.061140338962894177,0.6929137800853936,0.7000667079064953,0.45081870862859674
0.044544480574798,0.021828533026264352,0.05507499312819386,0.04585864657854915,0.022280786768471148,0.056715548497643986,0.7950814298272655,0.8513286928841723,0.4936239132868945
0.044858538771966654,0.022376313360020543,0.06671247957517432,0.04591187729316911,0.02225689430446636,0.06850033195615587,0.7997035771392023,0.885866127226103,0.4368905598826028
0.04138100607630211,0.016966209202965935,0.06089508179451627,0.04399879363283228,0.01699768950126525,0.06346052693471661,0.747740108236469,0.8414901435556889,0.4656236682074661
0.04653379487158017,0.02246343670060775,0.06506408070695728,0.04768231608808746,0.022267243280244983,0.06702563806066808,0.9331168670669424,0.888962783677476,0.5422661104803967
0.03802039856173668,0.019428286862850076,0.044700697216501196,0.04014161370364677,0.01970917831993407,0.04593593814794811,0.5761737665583755,0.6873861802320524,0.41586522149020283
0.03764895048555741,0.01733776730666615,0.05913116644872622,0.03800021582120227,0.017219234317462664,0.06100292774120189,0.7880543904471348,0.8339724407900784,0.4226711011333182
0.05075505789413001,0.019652347002998612,0.06807791274801313,0.05162112248748346,0.019573230807298614,0.07058814489109892,0.924617622409468,0.9795968378042229,0.5431096000058768
0.04894585849544154,0.02386915420966316,0.08615420848660268,0.05006404020186827,0.023691710855801254,0.08798361132988121,1.105084584705216,1.02539636340466,0.5594433265734804
0.04933542490353937,0.02605374369662902,0.0673865031392522,0.04961177707626703,0.025651755124160104,0.06872801036659935,0.8870965356071622,0.9286494766816463,0.492263689372239
0.035006606549921514,0.018680817589684047,0.05189123929940926,0.03655586776149392,0.01866726497453646,0.05285957162061657,0.6484514748389877,0.5384978938776841,0.40591588829076464
0.03786816553749807,0.017576558656418516,0.05871427553370766,0.03858545260294484,0.017611067300111694,0.06034662121522345,0.7966106508411367,0.7389980835028459,0.4347055339754656
0.041862659184559614,0.02166467448589515,0.05669579155551194,0.04253005460929963,0.021420616109867563,0.0580883834701478,0.6630807652109185,0.5429117163452475,0.40560267066651323
0.029442117169090495,0.01953401962103916,0.04137274173352624,0.030555483598650318,0.019846702103269616,0.042405531955499245,0.5014168303764011,0.5884351085280787,0.3287765459972576
0.0434489938796622,0.022963908719912843,0.053112876809975396,0.04419611139500214,0.02275908643252861,0.05425872153584802,0.7771121073293243,0.87745606404315,0.44498965126050116
0.03555211071695308,0.017089421980950516,0.04175366996137287,0.03650915263673478,0.01705740957312797,0.04314531033813221,0.47637001353337116,0.5394272993700472,0.3359128697910041
0.038165989054595305,0.015167589187679669,0.05489783623038404,0.039446714279351806,0.01535215369804159,0.05656566673762469,0.642998453818227,0.47738808158087503,0.391580519486112
